1790249342,364.93
1790249347,394.18
1790249352,362.87
1790249357,354.71
1790249362,363.42
1790249367,369.67
1790249372,364.15
1790249377,358.46
1790249382,430.63
1790249387,361.07
1790249393,358.03
1790249398,391.40
1790249403,391.90
1790249408,351.16
1790249413,357.32
1790249418,360.67
1790249423,378.21
1790249428,368.11
1790249433,366.43
1790249438,362.18
1790249443,356.41
1790249448,358.67
1790249453,362.45
1790249458,383.96
1790249463,366.44
1790249468,366.40
1790249474,352.24
1790249479,357.53
1790249484,363.69
1790249489,355.74
1790249494,362.52
1790249499,368.97
1790249504,354.96
1790249509,360.36
1790249514,358.98
1790249519,366.67
1790249524,365.57
1790249529,376.34
1790249534,398.66
1790249539,371.41
1790249544,379.79
1790249549,367.44
1790249555,365.24
1790249560,361.54
1790249565,355.36
1790249570,360.26
1790249575,360.62
1790249580,368.59
1790249585,411.46
1790249590,363.18
1790249595,400.79
1790249600,425.82
1790249605,355.08
1790249610,457.01
1790249615,459.91
1790249620,403.91
1790249625,397.52
1790249630,405.11
1790249636,371.04
1790249641,424.58
1790249646,370.94
1790249651,371.44
1790249656,352.76
1790249661,351.92
1790249666,357.81
1790249671,401.86
1790249676,399.77
1790249681,367.97
1790249686,366.23
1790249691,363.59
1790249697,363.64
1790249702,361.42
1790249707,454.81
1790249712,357.67
1790249717,359.11
1790249722,354.74
1790249727,358.07
1790249732,434.67
1790249737,357.69
1790249742,364.82
1790249747,390.10
1790249752,363.83
1790249757,363.94
1790249762,391.61
1790249767,393.05
1790249772,365.51
1790249777,447.34
1790249782,393.17
1790249787,359.13
1790249792,361.64
1790249797,386.57
1790249802,353.81
1790249807,363.41
1790249812,361.41
1790249817,354.75
1790249822,362.79
1790249827,358.46
1790249833,392.46
1790249838,364.80
1790249843,352.95
1790249848,357.43
1790249853,371.08
1790249858,394.66
1790249863,372.01
1790249868,359.82
1790249873,357.89
1790249878,361.77
1790249883,438.29
1790249888,332.96
1790249893,363.64
1790249898,362.59
1790249903,365.58
1790249908,358.41
1790249913,358.90
1790249918,386.08
1790249923,355.13
1790249928,359.89
1790249933,361.21
1790249938,377.15
1790249943,369.38
1790249949,356.19
1790249954,358.22
1790249959,399.63
1790249964,350.38
1790249969,357.79
1790249974,403.74
1790249979,366.65
1790249984,361.70
1790249989,349.77
1790249994,363.72
1790249999,357.85
1790250004,363.21
1790250009,359.40
1790250014,355.87
1790250019,366.31
1790250024,352.51
1790250029,354.86
1790250034,358.11
1790250039,364.01
1790250044,374.93
1790250049,388.71
1790250055,356.49
1790250060,355.92
1790250065,361.64
1790250070,363.64
1790250075,365.72
1790250080,365.40
1790250085,391.95
1790250090,352.37
1790250095,364.91
1790250100,357.32
1790250105,390.65
1790250110,384.77
1790250115,367.21
1790250120,375.10
1790250125,370.99
1790250130,447.02
1790250135,368.27
1790250140,358.96
1790250145,369.28
1790250150,408.16
1790250155,359.53
1790250160,431.90
1790250165,359.65
1790250170,402.24
1790250175,363.82
1790250180,359.72
1790250186,393.04
1790250191,356.32
1790250196,362.32
1790250201,381.65
1790250206,356.54
1790250211,367.65
1790250216,352.35
1790250221,356.75
1790250226,357.87
1790250231,341.76
1790250236,395.98
1790250241,348.98
1790250246,384.56
1790250251,362.24
1790250256,368.02
1790250261,358.97
1790250266,338.55
1790250271,377.36
1790250276,363.61
1790250281,392.25
1790250286,386.07
1790250291,353.80
1790250297,363.27
1790250302,444.30
1790250307,367.61
1790250312,343.61
1790250317,365.59
1790250322,373.98
1790250327,379.73
1790250332,365.64
1790250337,404.39
1790250342,359.19
1790250347,358.07
1790250352,354.45
1790250357,385.91
1790250362,402.72
1790250367,373.88
1790250372,369.40
1790250377,369.56
1790250382,366.36
1790250387,373.05
1790250392,364.09
1790250397,379.15
1790250402,362.07
1790250407,358.63
1790250412,390.83
1790250417,365.43
